ID,Legacy ID,First Name,Last Name,Department,Average Rating,Number of Ratings,Average Difficulty,Would Take Again %,School Name,School ID,RMP URL
VGVhY2hlci02MDcyMA==,60720,Bozena,Karwowska,Languages,3.0,81,2.8,39.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/60720
VGVhY2hlci0yNTUxNDY3,2551467,Andres,Varhola,Forestry,4.9,39,2.6,97.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2551467
VGVhY2hlci0zMTA0NDM=,310443,Jozsef,Solymosi,Mathematics,2.8,26,2.6,37.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/310443
VGVhY2hlci0xODc5MDcw,1879070,Quentin,Cronk,Botany,4.8,9,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1879070
VGVhY2hlci0yODI1MzU1,2825355,Jolene,Reid,Chemistry,2.9,12,3.6,41.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2825355
VGVhY2hlci0zMDMwNDMy,3030432,Melissa,Baker,Earth Science,5.0,3,1.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3030432
VGVhY2hlci0xMTMzODIx,1133821,Rena,Sharon,Music,4.2,8,3.1,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1133821
VGVhY2hlci0yNjk5NTEz,2699513,Alifa,Bandali,Gender Studies,5.0,6,2.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2699513
VGVhY2hlci0yNjQ2OTM0,2646934,Elisabeth,Bailey,Nursing,5.0,6,1.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2646934
VGVhY2hlci0xNjI2Mg==,16262,Catherine,Rankin,Psychology,2.6,117,3.5,22.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/16262
VGVhY2hlci0yMjc3MDY=,227706,Marc-David,Seidel,Business,4.9,46,3.1,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/227706
VGVhY2hlci0zMDY0MjY0,3064264,Balázs,Elek,Mathematics,5.0,13,3.9,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3064264
VGVhY2hlci0yMjAxMzgy,2201382,Linda,Matsuuchi,Biology,5.0,4,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2201382
VGVhY2hlci0yOTkwNzgz,2990783,Keren,Zaointz,Film,4.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2990783
VGVhY2hlci0yMjAzODc5,2203879,Reid,Holmes,Computer Science,3.4,33,3.5,63.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2203879
VGVhY2hlci0zNjMwNg==,36306,Sian,Echard,English,4.0,33,3.4,28.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/36306
VGVhY2hlci0xOTg2NjQ=,198664,Romeo,Chua,Physical Ed,3.5,33,3.7,41.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/198664
VGVhY2hlci0xMDYzNDk3,1063497,Victoria,Savalei,Psychology,3.5,22,3.0,45.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1063497
VGVhY2hlci0yNjI5MzIx,2629321,Jose,Pizzaro,Finance,3.6,9,3.0,55.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2629321
VGVhY2hlci0yMzM1NTc0,2335574,Yi,Qian,Business,4.5,4,2.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2335574
VGVhY2hlci0zMDY1NTQ5,3065549,Carlos ,Colín,Visual Arts,4.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3065549
VGVhY2hlci0yNTg3Njk2,2587696,Bonnie,Kaserman,Geography,2.7,41,4.1,41.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2587696
VGVhY2hlci0xNjU5NDAx,1659401,Lianne,Chen,Zoology,2.4,8,3.3,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1659401
VGVhY2hlci0zNTU2OQ==,35569,Ruth,Freedman,Business,4.1,119,2.9,81.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/35569
VGVhY2hlci0yMzMxNzI4,2331728,Jennifer,Moss,Creative Writing,3.1,21,2.0,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2331728
VGVhY2hlci0yODcyMzE=,287231,Chen,Greif,Computer Science,4.4,17,3.2,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/287231
VGVhY2hlci0yMzMyNjkz,2332693,Leonid,Sigal,Computer Science,3.5,11,3.4,45.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2332693
VGVhY2hlci0yNjY0MTQ1,2664145,Nicole,Jenni,Psychology,2.5,11,3.9,27.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2664145
VGVhY2hlci0yMjY3MzU5,2267359,Andrew,Perrotta,Human Kinetics,3.4,10,2.8,70.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2267359
VGVhY2hlci00NTEwOTE=,451091,Kevin,Leyton-Brown,Computer Science,3.8,10,2.6,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/451091
VGVhY2hlci0yOTc2MDQy,2976042,Pawel,Kudzia,Engineering,5.0,6,2.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2976042
VGVhY2hlci0yODYxNDgw,2861480,Roza,Ghaemi,Engineering,2.8,6,3.8,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2861480
VGVhY2hlci0yNzg2NjUz,2786653,Leigh,Van Handel,Music,5.0,1,5.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2786653
VGVhY2hlci0zMDY1NDY0,3065464,Emily,Dotson,Theater,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3065464
VGVhY2hlci0xNjQwMzM3,1640337,Gregory,Lawrence,Engineering,4.2,30,3.6,90.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1640337
VGVhY2hlci0yNzYwMjAy,2760202,Justin,Chang,Chemistry,3.3,7,2.9,57.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2760202
VGVhY2hlci0yOTU2MTkz,2956193,Nicole,Georgopulos,Art History,4.0,7,3.0,57.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2956193
VGVhY2hlci0yNDc4Mjkz,2478293,Lauren,Taylor,Theater,3.5,6,3.0,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2478293
VGVhY2hlci0yNDM2NzU3,2436757,Sean,Michaletz,Botany,3.6,5,3.6,80.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2436757
VGVhY2hlci0zMDA5MTA1,3009105,Jvala,Singh,Asian Studies,5.0,2,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3009105
VGVhY2hlci0zMDU0Njk5,3054699,Congyi,Zhang,Computer Science,3.0,1,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3054699
VGVhY2hlci00MDE4NDk=,401849,John,Roosa,History,3.8,56,3.0,52.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/401849
VGVhY2hlci0zNTkwMg==,35902,Douglas,Scott,Physics & Astronomy,3.5,51,3.1,86.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/35902
VGVhY2hlci0yMDUzMzQx,2053341,David,Borys,History,4.5,30,3.0,89.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2053341
VGVhY2hlci0xOTIxNzQ3,1921747,David,Rosen,Biology,4.2,21,2.5,83.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1921747
VGVhY2hlci0yMzQ5Njgw,2349680,Patricia,Hingston,Land & Food Systems,3.7,18,3.4,55.6,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2349680
VGVhY2hlci0xODYyNTcw,1862570,Mark,Jellinek,Earth Science,4.5,10,2.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1862570
VGVhY2hlci0yNTQ1MTU5,2545159,Amin,Soofiani,Mathematics,3.9,8,3.1,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2545159
VGVhY2hlci0yNjU3Mzkz,2657393,Michela,Musto,Sociology,5.0,7,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2657393
VGVhY2hlci0zMDU2NDQx,3056441,Bozena,Zdaniuk,Education,1.0,1,4.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3056441
VGVhY2hlci0yNzg2ODE4,2786818,Olivia,Di Matteo,Computer Engineering,3.5,6,3.3,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2786818
VGVhY2hlci0yNjc0NDM2,2674436,Jongho,Lee,Engineering,3.6,5,3.4,60.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2674436
VGVhY2hlci0yNTk1OTM0,2595934,Mila,Zuo,Film,4.8,4,2.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2595934
VGVhY2hlci0zMDYwNTQ1,3060545,Saul,Gonzalez,Kinesiology,5.0,3,1.7,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3060545
VGVhY2hlci0xMzczNjgz,1373683,Joshua,Molina,Journalism,3.0,2,1.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1373683
VGVhY2hlci0zMDY0NTEz,3064513,Johanne,Gates,Architecture,1.0,1,1.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3064513
VGVhY2hlci00MzcwMg==,43702,Greg,Martin,Mathematics,4.5,47,3.5,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/43702
VGVhY2hlci00NjAwODM=,460083,Omer,Angel,Mathematics,3.2,31,3.3,57.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/460083
VGVhY2hlci0zMTYzNjg=,316368,Ronald,Giammarino,Business,2.8,25,3.4,62.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/316368
VGVhY2hlci0xOTI3NjIz,1927623,Philip,Matthews,Zoology,3.9,22,2.8,57.1,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1927623
VGVhY2hlci0yMzM3MjA4,2337208,Matthew,Pennell,Zoology,3.8,11,2.8,72.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2337208
VGVhY2hlci04ODA2NTE=,880651,Ratna,Strestha,Economics,2.8,9,3.3,20.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/880651
VGVhY2hlci0yMTEzNDUw,2113450,Sina,Chiniforoosh,Electrical Engineering,4.9,7,3.4,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2113450
VGVhY2hlci0yMDg0OTY3,2084967,David,Tindall ,Sociology,1.6,7,3.0,20.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2084967
VGVhY2hlci0yOTYwOTc0,2960974,Mila,Gabruck,French,4.0,5,3.0,80.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2960974
VGVhY2hlci0yNzkxOTg2,2791986,Gillian,Corbo,Kinesiology,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2791986
VGVhY2hlci0zMDU4MTg1,3058185,Sarah,Gergel,Geography,3.0,1,2.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3058185
VGVhY2hlci0zMDYzNjYz,3063663,Alexi ,Rodríguez-Arelis,Statistics,1.0,1,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3063663
VGVhY2hlci0xODgxNDE=,188141,Barbara,Dancygier,English,3.9,42,2.1,62.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/188141
VGVhY2hlci01ODc3NTk=,587759,Younes,Alila,Forestry,2.7,42,4.0,35.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/587759
VGVhY2hlci0zNTc2MTc=,357617,Michael,Schoen,Engineering,2.3,38,4.2,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/357617
VGVhY2hlci0yMjIyNzM5,2222739,Linda,Kaastra,English,2.8,17,3.5,29.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2222739
VGVhY2hlci0zMDAwNDUx,3000451,Anu,Sandhu Bhamra,Communication,5.0,5,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3000451
VGVhY2hlci00Mzc0MQ==,43741,Noboru,Yonemitsu,Engineering,4.2,20,2.3,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/43741
VGVhY2hlci0yNzk2MTM4,2796138,Irene,Kim,Business,1.1,14,3.9,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2796138
VGVhY2hlci0yNjM1MTk3,2635197,Judith,Mank,Zoology,4.4,13,2.5,92.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2635197
VGVhY2hlci0yMzIzODQ5,2323849,Elizabeth,Doyle,Anthropology,2.8,12,3.7,41.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2323849
VGVhY2hlci0yODIwNzg0,2820784,Swapnika,Rachapalli,Economics,2.6,9,4.2,44.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2820784
VGVhY2hlci0zMDYyNjc4,3062678,William ,Chen,Engineering,2.0,1,5.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3062678
VGVhY2hlci04MTYyOQ==,81629,Ina,Biermann,English,3.5,81,2.4,70.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/81629
VGVhY2hlci0zMjI2NzE=,322671,Guy,Lemieux,Engineering,2.7,41,4.0,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/322671
VGVhY2hlci0xNDU3MjM5,1457239,Farshid,Agharebparast,Computer Engineering,4.2,31,2.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1457239
VGVhY2hlci0xODcyMjky,1872292,Andrew,Shmuely,Geography,4.4,17,4.2,81.2,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1872292
VGVhY2hlci04OTk3OTk=,899799,Konrad,Walus,Electrical Engineering,4.5,13,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/899799
VGVhY2hlci0yNzY0OTIx,2764921,David,Bunn,Forestry,5.0,13,1.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2764921
VGVhY2hlci0yMTk0MjI2,2194226,Markus,Baldauf,Finance,3.0,9,3.3,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2194226
VGVhY2hlci0yOTYwNjU5,2960659,Rajavel,Elango,Foods & Nutrition,2.3,6,4.2,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2960659
VGVhY2hlci0yNzE3Nzk4,2717798,Bernard,Perley,Anthropology,3.4,5,2.8,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2717798
VGVhY2hlci0yMDU5MzU2,2059356,Michael,Schoen,Chemical  Biological Engin.,2.5,2,4.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2059356
VGVhY2hlci0zMDYyMDAx,3062001,Celine,Ruscher,Science,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3062001
VGVhY2hlci02MjY2ODQ=,626684,Shawn,Mansfield,Forestry,3.2,32,3.8,52.4,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/626684
VGVhY2hlci0yMDUyMDc1,2052075,Ira,Yeung,Accounting,3.1,17,3.9,53.8,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2052075
VGVhY2hlci0yNTgwMDAz,2580003,Rebecca,Paluch,Business,3.7,9,2.9,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2580003
VGVhY2hlci0xNDMzNTYx,1433561,Kai,Li,Finance,2.8,6,3.0,0.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1433561
VGVhY2hlci0yOTMxOTU3,2931957,Gaby,Pailer,Near Eastern Studies,3.0,5,2.8,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2931957
VGVhY2hlci0zMDUxMjc0,3051274,Elena,Holmgren,Philosophy,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3051274
VGVhY2hlci0xODA3NjQ0,1807644,Adam,Saunders,Business,4.9,88,3.0,98.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1807644
VGVhY2hlci00MjcwMQ==,42701,Josephine,Chiu-Duke,Languages,3.3,51,3.2,35.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/42701
VGVhY2hlci0xMzgxNQ==,13815,Dharma,Wijewickreme,Engineering,3.2,23,2.4,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/13815
VGVhY2hlci0yNzY0MjMx,2764231,Gloria,Mellesmoen,Linguistics,4.0,20,2.8,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2764231
VGVhY2hlci0yMDAzNDM3,2003437,Kofi,Gbolonyo,Music,2.8,20,2.6,38.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2003437
VGVhY2hlci0yNDEyNDgw,2412480,Lara,Khatib,Family Studies,2.5,16,2.4,37.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2412480
VGVhY2hlci0yODcyNDA2,2872406,Kyle,Gooderham,Psychology,3.7,3,3.3,66.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2872406
VGVhY2hlci0xMzc4NDQx,1378441,Moustapha,Fall,French Hispanic & Italian Stud,3.7,52,3.9,60.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1378441
VGVhY2hlci0yOTc4MjU4,2978258,Fiana,Kawane,"Gender, Race, Sexuality & Social Justice",5.0,5,1.6,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2978258
VGVhY2hlci0yNjQ4Mjcy,2648272,Hillary,McBride,Counseling Psychology,4.5,2,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2648272
VGVhY2hlci0zMDU5NDU5,3059459,Tabitha,Robin,Agriculture,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3059459
VGVhY2hlci0zMDQwNzQz,3040743,Simon,Oya,Electrical & Comp. Engineering,5.0,1,3.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3040743
VGVhY2hlci0zNTUzOQ==,35539,Ivan,Sadowski,Biochemistry,2.6,38,3.8,16.7,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/35539
VGVhY2hlci0yMTMyMDE=,213201,Werner,Antweiler,Business,3.2,11,3.4,60.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/213201
VGVhY2hlci0yNjc0MTE4,2674118,Erez,Aloni,Law,2.5,8,3.5,37.5,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2674118
VGVhY2hlci0yNzA3NDMz,2707433,Hossein,Piri,Business,4.8,5,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2707433
VGVhY2hlci0xNzU0NTk4,1754598,Daniel,Roehr,Architecture,2.6,4,2.5,33.3,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/1754598
VGVhY2hlci0zMDUyNTU3,3052557,Christina,Hull,Physiology,4.5,2,4.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3052557
VGVhY2hlci0yOTQyMzA2,2942306,Scott,Orr,Business,2.8,5,3.8,40.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2942306
VGVhY2hlci0yNzMyMjc1,2732275,Cole,Burton,Forestry,4.3,4,3.3,75.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2732275
VGVhY2hlci01OTQ1Njc=,594567,Eagle,Glassheim,History,4.3,38,3.0,90.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/594567
VGVhY2hlci0yODc0OA==,28748,Trevor,Barnes,Geography,4.2,76,3.3,90.9,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/28748
VGVhY2hlci0yOTg2NzY0,2986764,Lucas,Teyssier,Mathematics,5.0,4,2.8,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2986764
VGVhY2hlci0yNTU5ODQw,2559840,Zoe,Lam,Asian Studies,3.1,18,2.9,50.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2559840
VGVhY2hlci0yODY5MzM4,2869338,Terry,Moon,Economics,3.8,5,4.0,60.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/2869338
VGVhY2hlci0zMDI5MjE2,3029216,Wayne,Wapeemukwa,Philosophy,5.0,2,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3029216
VGVhY2hlci0zMDU0MDE0,3054014,Julia ,Bullard,Information Science,5.0,1,2.0,100.0,University of British Columbia,U2Nob29sLTE0MTM=,https://www.ratemyprofessors.com/professor/3054014
